Level	Subject	Lemma	ZH	Definition	Example
P2	science	read the question -37	读题	Phrase: read the question -37	{'en': 'Remember to read the question.', 'zh': '记得读题。'}
P2	science	reproduce	繁殖	A science word: reproduce.	{'en': "I can use 'reproduce' in my answer.", 'zh': '我可以在答案里用“繁殖”。'}
P2	science	respond	反应	A science word: respond.	{'en': "I can use 'respond' in my answer.", 'zh': '我可以在答案里用“反应”。'}
P2	science	respond to changes	对变化作出反应	A useful phrase: respond to changes.	{'en': 'Question: respond to changes?', 'zh': '问题：对变化作出反应？'}
P2	science	result	结果	A science word: result.	{'en': "I can use 'result' in my answer.", 'zh': '我可以在答案里用“结果”。'}
P2	science	results table	结果表	A useful phrase: results table.	{'en': 'Question: results table?', 'zh': '问题：结果表？'}
P2	science	rigid	坚硬的	A science word: rigid.	{'en': "I can use 'rigid' in my answer.", 'zh': '我可以在答案里用“坚硬的”。'}
P2	science	rough	粗糙的	A science word: rough.	{'en': "I can use 'rough' in my answer.", 'zh': '我可以在答案里用“粗糙的”。'}
P2	science	rubber	橡胶	A science word: rubber.	{'en': "I can use 'rubber' in my answer.", 'zh': '我可以在答案里用“橡胶”。'}
P2	science	safety	（可查词典）	A science word: safety.	{'en': "I can use 'safety' in my answer.", 'zh': '我可以在答案里用“（可查词典）”。'}
P2	science	safety rules	安全规则	A useful phrase: safety rules.	{'en': 'Question: safety rules?', 'zh': '问题：安全规则？'}
P2	science	shelter	庇护所	A science word: shelter.	{'en': "I can use 'shelter' in my answer.", 'zh': '我可以在答案里用“庇护所”。'}
P2	science	show your steps	写步骤	Phrase: show your steps	{'en': 'Remember to show your steps.', 'zh': '记得写步骤。'}
P2	science	show your steps -11	写步骤	Phrase: show your steps -11	{'en': 'Remember to show your steps.', 'zh': '记得写步骤。'}
P2	science	show your steps -13	写步骤	Phrase: show your steps -13	{'en': 'Remember to show your steps.', 'zh': '记得写步骤。'}
P2	science	show your steps -15	写步骤	Phrase: show your steps -15	{'en': 'Remember to show your steps.', 'zh': '记得写步骤。'}
P2	science	show your steps -3	写步骤	Phrase: show your steps -3	{'en': 'Remember to show your steps.', 'zh': '记得写步骤。'}
P2	science	show your steps -31	写步骤	Phrase: show your steps -31	{'en': 'Remember to show your steps.', 'zh': '记得写步骤。'}
P2	science	show your steps -8	写步骤	Phrase: show your steps -8	{'en': 'Remember to show your steps.', 'zh': '记得写步骤。'}
P2	science	show your steps 0	写步骤	Phrase: show your steps 0	{'en': 'Remember to show your steps.', 'zh': '记得写步骤。'}
P2	science	show your steps 4	写步骤	Phrase: show your steps 4	{'en': 'Remember to show your steps.', 'zh': '记得写步骤。'}
P2	science	simple experiment	简单实验	A useful phrase: simple experiment.	{'en': 'Question: simple experiment?', 'zh': '问题：简单实验？'}
P2	science	sink	下沉	A science word: sink.	{'en': "I can use 'sink' in my answer.", 'zh': '我可以在答案里用“下沉”。'}
P2	science	sink in water	沉入水中	Phrase: sink in water	{'en': "Use the phrase 'sink in water' in a sentence.", 'zh': '在句子里用“沉入水中”。'}
P2	science	smooth	光滑的	A science word: smooth.	{'en': "I can use 'smooth' in my answer.", 'zh': '我可以在答案里用“光滑的”。'}
P2	science	soft	软的	A science word: soft.	{'en': "I can use 'soft' in my answer.", 'zh': '我可以在答案里用“软的”。'}
P2	science	sound	（可查词典）	A science word: sound.	{'en': "I can use 'sound' in my answer.", 'zh': '我可以在答案里用“（可查词典）”。'}
P2	science	speed	（可查词典）	A science word: speed.	{'en': "I can use 'speed' in my answer.", 'zh': '我可以在答案里用“（可查词典）”。'}
P2	science	strength	强度	A science word: strength.	{'en': "I can use 'strength' in my answer.", 'zh': '我可以在答案里用“强度”。'}
P2	science	take in food	摄取食物	Phrase: take in food	{'en': "Use the phrase 'take in food' in a sentence.", 'zh': '在句子里用“摄取食物”。'}
P2	science	translucent	半透明的	A science word: translucent.	{'en': "I can use 'translucent' in my answer.", 'zh': '我可以在答案里用“半透明的”。'}
P2	science	transparent	透明的	A science word: transparent.	{'en': "I can use 'transparent' in my answer.", 'zh': '我可以在答案里用“透明的”。'}
P2	science	use a diagram	使用图表	A useful phrase: use a diagram.	{'en': 'Question: use a diagram?', 'zh': '问题：使用图表？'}
P2	science	warm-blooded	恒温	A useful phrase: warm-blooded.	{'en': 'Question: warm-blooded?', 'zh': '问题：恒温？'}
P2	science	water	水	A science word: water.	{'en': "I can use 'water' in my answer.", 'zh': '我可以在答案里用“水”。'}
P2	science	waterproof	防水的	A science word: waterproof.	{'en': "I can use 'waterproof' in my answer.", 'zh': '我可以在答案里用“防水的”。'}
P2	science	wood	木材	A science word: wood.	{'en': "I can use 'wood' in my answer.", 'zh': '我可以在答案里用“木材”。'}
P2	science	work it out	算一算	Phrase: work it out	{'en': 'Remember to work it out.', 'zh': '记得算一算。'}
P2	science	work it out -1	算一算	Phrase: work it out -1	{'en': 'Remember to work it out.', 'zh': '记得算一算。'}
P2	science	work it out -10	算一算	Phrase: work it out -10	{'en': 'Remember to work it out.', 'zh': '记得算一算。'}
P2	science	work it out -12	算一算	Phrase: work it out -12	{'en': 'Remember to work it out.', 'zh': '记得算一算。'}
P2	science	work it out -17	算一算	Phrase: work it out -17	{'en': 'Remember to work it out.', 'zh': '记得算一算。'}
P2	science	work it out -26	算一算	Phrase: work it out -26	{'en': 'Remember to work it out.', 'zh': '记得算一算。'}
P2	science	work it out -28	算一算	Phrase: work it out -28	{'en': 'Remember to work it out.', 'zh': '记得算一算。'}
P2	science	work it out -40	算一算	Phrase: work it out -40	{'en': 'Remember to work it out.', 'zh': '记得算一算。'}
P2	science	work it out 5	算一算	Phrase: work it out 5	{'en': 'Remember to work it out.', 'zh': '记得算一算。'}
P2	social_studies	change	找零	Meaning of change.	{'en': "I can use 'change' in my answer.", 'zh': '我可以在答案里用“找零”。'}
P2	social_studies	check your answer	检查答案	Phrase: check your answer	{'en': 'Remember to check your answer.', 'zh': '记得检查答案。'}
P2	social_studies	check your answer -17	检查答案	Phrase: check your answer -17	{'en': 'Remember to check your answer.', 'zh': '记得检查答案。'}
P2	social_studies	check your answer -19	检查答案	Phrase: check your answer -19	{'en': 'Remember to check your answer.', 'zh': '记得检查答案。'}
P2	social_studies	check your answer -2	检查答案	Phrase: check your answer -2	{'en': 'Remember to check your answer.', 'zh': '记得检查答案。'}
P2	social_studies	check your answer -24	检查答案	Phrase: check your answer -24	{'en': 'Remember to check your answer.', 'zh': '记得检查答案。'}
P2	social_studies	check your answer -6	检查答案	Phrase: check your answer -6	{'en': 'Remember to check your answer.', 'zh': '记得检查答案。'}
P2	social_studies	check your answer -9	检查答案	Phrase: check your answer -9	{'en': 'Remember to check your answer.', 'zh': '记得检查答案。'}
P2	social_studies	check your answer 3	检查答案	Phrase: check your answer 3	{'en': 'Remember to check your answer.', 'zh': '记得检查答案。'}
P2	social_studies	check your answer 5	检查答案	Phrase: check your answer 5	{'en': 'Remember to check your answer.', 'zh': '记得检查答案。'}
P2	social_studies	circle the keywords	圈关键词	Phrase: circle the keywords	{'en': 'Remember to circle the keywords.', 'zh': '记得圈关键词。'}
P2	social_studies	circle the keywords -13	圈关键词	Phrase: circle the keywords -13	{'en': 'Remember to circle the keywords.', 'zh': '记得圈关键词。'}
P2	social_studies	circle the keywords -14	圈关键词	Phrase: circle the keywords -14	{'en': 'Remember to circle the keywords.', 'zh': '记得圈关键词。'}
P2	social_studies	circle the keywords -16	圈关键词	Phrase: circle the keywords -16	{'en': 'Remember to circle the keywords.', 'zh': '记得圈关键词。'}
P2	social_studies	circle the keywords -18	圈关键词	Phrase: circle the keywords -18	{'en': 'Remember to circle the keywords.', 'zh': '记得圈关键词。'}
P2	social_studies	circle the keywords -26	圈关键词	Phrase: circle the keywords -26	{'en': 'Remember to circle the keywords.', 'zh': '记得圈关键词。'}
P2	social_studies	circle the keywords -29	圈关键词	Phrase: circle the keywords -29	{'en': 'Remember to circle the keywords.', 'zh': '记得圈关键词。'}
P2	social_studies	circle the keywords -8	圈关键词	Phrase: circle the keywords -8	{'en': 'Remember to circle the keywords.', 'zh': '记得圈关键词。'}
P2	social_studies	citizen	（可查词典）	Meaning of citizen.	{'en': "I can use 'citizen' in my answer.", 'zh': '我可以在答案里用“（可查词典）”。'}
P2	social_studies	city	（可查词典）	Meaning of city.	{'en': "I can use 'city' in my answer.", 'zh': '我可以在答案里用“（可查词典）”。'}
P2	social_studies	community	（可查词典）	Meaning of community.	{'en': "I can use 'community' in my answer.", 'zh': '我可以在答案里用“（可查词典）”。'}
P2	social_studies	community helpers	社区职业	A useful phrase: community helpers.	{'en': 'Question: community helpers?', 'zh': '问题：社区职业？'}
P2	social_studies	compass directions	指南针方向	A useful phrase: compass directions.	{'en': 'Question: compass directions?', 'zh': '问题：指南针方向？'}
P2	social_studies	country	（可查词典）	Meaning of country.	{'en': "I can use 'country' in my answer.", 'zh': '我可以在答案里用“（可查词典）”。'}
P2	social_studies	culture	（可查词典）	Meaning of culture.	{'en': "I can use 'culture' in my answer.", 'zh': '我可以在答案里用“（可查词典）”。'}
P2	social_studies	direction	（可查词典）	Meaning of direction.	{'en': "I can use 'direction' in my answer.", 'zh': '我可以在答案里用“（可查词典）”。'}
P2	social_studies	east	（可查词典）	Meaning of east.	{'en': "I can use 'east' in my answer.", 'zh': '我可以在答案里用“（可查词典）”。'}
P2	social_studies	economy	（可查词典）	Meaning of economy.	{'en': "I can use 'economy' in my answer.", 'zh': '我可以在答案里用“（可查词典）”。'}
P2	social_studies	environment	环境	Meaning of environment.	{'en': "I can use 'environment' in my answer.", 'zh': '我可以在答案里用“环境”。'}
P2	social_studies	explain your reasoning	解释理由	Phrase: explain your reasoning	{'en': 'Remember to explain your reasoning.', 'zh': '记得解释理由。'}
P2	social_studies	explain your reasoning -20	解释理由	Phrase: explain your reasoning -20	{'en': 'Remember to explain your reasoning.', 'zh': '记得解释理由。'}
P2	social_studies	explain your reasoning -22	解释理由	Phrase: explain your reasoning -22	{'en': 'Remember to explain your reasoning.', 'zh': '记得解释理由。'}
P2	social_studies	explain your reasoning -25	解释理由	Phrase: explain your reasoning -25	{'en': 'Remember to explain your reasoning.', 'zh': '记得解释理由。'}
P2	social_studies	explain your reasoning -27	解释理由	Phrase: explain your reasoning -27	{'en': 'Remember to explain your reasoning.', 'zh': '记得解释理由。'}
P2	social_studies	explain your reasoning -28	解释理由	Phrase: explain your reasoning -28	{'en': 'Remember to explain your reasoning.', 'zh': '记得解释理由。'}
P2	social_studies	explain your reasoning -33	解释理由	Phrase: explain your reasoning -33	{'en': 'Remember to explain your reasoning.', 'zh': '记得解释理由。'}
P2	social_studies	explain your reasoning -34	解释理由	Phrase: explain your reasoning -34	{'en': 'Remember to explain your reasoning.', 'zh': '记得解释理由。'}
P2	social_studies	explain your reasoning -35	解释理由	Phrase: explain your reasoning -35	{'en': 'Remember to explain your reasoning.', 'zh': '记得解释理由。'}
